Time,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.359178574217225,52.6710548460824,21.953262459655,-14.4882390465391,6.31026532676242,1.87858209331898,-2.48258614877341,-12.508306237859,-8.60004547742574,-12.1626968343826,3.60237380824219,15.8023795462077,97.7335293961169,-232.937972561526,15.3167428119405
0.366986804091512,51.7735939085824,20.414688240905,-14.6166570152891,8.23311688926242,5.59684381206898,0.338214632476593,-9.68799373785896,-12.4462368836757,-18.1885757406326,-1.78239181675781,4.7765006399577,89.4005215836169,-234.732894436526,7.36801234319046
0.3747950339658,58.9532814085824,21.824844490905,-11.7958562340391,11.5666129830124,9.31461724956898,1.10725760122659,-3.66211483160896,-20.5233853211757,-20.4961929281326,-13.5773136917578,2.3409537649577,91.5797208023669,-234.476546780276,8.00912562444046
0.382603263840087,49.5943946898324,11.055801522155,-15.0009343590391,-1.89481279823758,2.90446099956898,1.23567556997659,-4.17529842535896,-18.3436978211757,-16.9063491781326,-12.5514347855078,5.1612662649577,93.6309903336169,-235.886703030276,5.95785609319046
0.390411493714375,24.2096290648324,-4.07261644659502,-24.8730046715391,-15.7410042044876,-3.50569525043102,1.74837088247659,-1.86719295660896,-7.83100250867574,-12.8038101156326,-2.80778244175781,3.6226920462077,90.2979825211169,-237.296859280276,-9.81118687555954
0.398219723588662,16.9020118773324,-1.63658129034502,-26.5395085777891,-11.1257698294876,-1.32649603168102,-1.20035958627341,3.77343204339104,-2.95942047742574,-11.1373062093826,0.397295683242191,-0.0950813912922968,85.9386075211169,-239.091781155276,-21.2213431255595
0.40602795346295,35.1070900023324,13.619766365905,-11.4110906090391,5.79757001426242,6.62223443706898,-2.35416818002341,3.00438907464104,-2.06195953992574,-10.6241226156326,-0.371747285507809,4.1353873587077,93.6309903336169,-235.758529202151,-8.52944859430954
0.413836183337237,43.8248634398324,16.183731209655,2.30668282846091,11.0539176705124,13.160808655819,2.00471853872659,4.03026798089104,5.50249358507426,-9.85507964688259,2.57698318324219,18.1099967337077,109.784798927367,-220.373763577151,6.98373499944046
0.421644413211525,34.9786720335824,8.87611402215498,-1.79585623403909,2.72042157676242,11.622234437069,7.00471853872659,8.77343204339104,8.45122405382426,-9.72666167813259,3.60237380824219,26.6998404837077,115.169564552367,-207.297103420901,4.03500453069046
0.429452643085812,36.7735939085824,13.107071053405,-7.30855154653909,2.59249188926242,5.46842584331898,8.54329275747659,5.69677188714104,-0.779732977425738,-12.2911148031326,2.70491287074219,21.6998404837077,108.118295021117,-211.399642483401,-3.01626500055954
0.4372608729601,39.2096290648324,15.414688240905,-6.15474295278909,5.79757001426242,3.16080865581898,4.56868338247659,1.72216251214104,-9.36957672742574,-14.5987319906326,-2.42301681675781,12.9815787649577,98.1182950211169,-219.476546780276,-3.01626500055954
0.445069102834387,27.9274025023324,4.00453199090498,-9.48823904653909,-1.63846514198758,0.853191468318983,-1.32877755502341,-0.58545467535896,-11.4208462586757,-19.9834976156326,-13.3204777542578,7.0841178274577,91.4517911148669,-218.707259670901,-6.22134312555954
0.452877332708675,20.7482032835824,-2.91880785284502,-18.2060124840391,-10.2283088919876,-0.556964781681017,-1.96989083627341,-3.02100155035896,-10.9076626649257,-27.2911148031326,-10.2438175980078,3.3663443899577,91.5797208023669,-217.425033108401,-12.5035696880595
0.460685562582962,23.3121681273324,4.51722730340498,-19.7445867027891,-12.4075081107376,1.62223443706898,1.10725760122659,-3.14941951910896,-11.6771939149257,-25.2398452718826,-0.115399629257809,7.8536490774577,94.0157559586169,-220.630355374026,-15.1959525005595
0.46849379245725,22.7994728148324,10.414688240905,-14.3598210777891,-6.63846514198758,2.00700006206898,-0.302898648773407,-0.71338436285896,-8.60004547742574,-15.8809585531326,1.16633865199219,18.1099967337077,96.3233731461169,-214.348128811526,-14.6832571880595
0.476302022331537,22.1583595335824,5.15834058465498,-9.35982107778909,1.95137860801242,4.05826959331898,0.594562288726593,1.20946719964104,-0.394967352425738,-13.1885757406326,6.67952224574219,23.6226920462077,105.682259864867,-202.425033108401,-9.04214390680954
0.484110252205825,21.3888282835824,-0.610702384095021,-11.4110906090391,-1.51004717323758,12.007000062069,6.36360525747659,2.61962344964104,7.81011077257426,-12.4190444906326,15.6536433394922,24.9049186087077,110.682259864867,-198.578841702151,-4.17007359430954
0.491918482080112,12.5431251585824,-2.91880785284502,-19.2318913902891,-12.0232307669876,12.648113343319,6.36360525747659,4.41454532464104,11.9126498350743,-11.0088882406326,9.75618240199219,18.7511100149577,101.451791114867,-203.322494045901,-14.8111868755595
0.4997267119544,3.05582047108237,-4.20054613409502,-24.7445867027891,-14.8435432669876,1.62223443706898,2.90217947622659,2.36327579339104,4.34868499132426,-20.6241226156326,-3.44889572300781,3.4947623587077,87.8619473648669,-213.707259670901,-31.6061087505595
0.507534941828687,2.41470718983237,-3.94419847784502,-24.7445867027891,-12.0232307669876,0.340496155818983,5.59456228872659,3.64550235589104,-2.95942047742574,-29.5987319906326,-4.09000900425781,-2.7874642037923,80.0416348648669,-217.425033108401,-32.7599173443095
0.515343171702975,6.26089859608237,0.799453865904979,-21.4110906090391,-11.6384651419876,9.31461724956898,10.9788396324766,8.90185001214104,-1.42084625867574,-29.5987319906326,-2.16666916050781,2.8536490774577,81.8360684586169,-213.707259670901,-29.8111868755595
0.523151401577262,6.13248062733237,5.15834058465498,-22.5653874840391,-9.58719561073758,8.80192193706898,7.26106619497659,8.00438907464104,-0.267037664925738,-28.3165054281326,-3.06413009800781,-0.0950813912922968,81.9644864273669,-214.861068264651,-40.4523001568095
0.53095963145155,0.87613297108237,-0.226425040345021,-30.5136296715391,-8.68973467323758,2.26334771831898,0.338214632476593,3.90185001214104,-7.31830719617574,-28.7012710531326,-2.16666916050781,-7.9158821725423,73.3746426773669,-217.681624905276,-46.8624564068095
0.538767861325837,-10.2776756226676,-6.50816332159502,-38.3344304527891,-17.7922737357376,0.853191468318983,-1.20035958627341,-0.96973201910896,-18.9848111024257,-35.8809585531326,-8.57731369175781,-11.3773079537923,57.3492520523669,-216.143050686526,-46.8624564068095
0.546576091200125,-22.5852928101676,-7.40562425909502,-44.3598210777891,-24.3308479544876,2.13541803081898,-0.815593961273407,-5.07227108160896,-26.0360806336757,-47.5474624593826,-18.7052433792578,-15.6077767037923,44.4005215836169,-217.809798733401,-53.2731009380595
0.554384321074412,-26.4314842164176,-6.12388597784502,-44.8730046715391,-19.0745002982376,4.31461724956898,-0.174968961273407,-3.27783748785896,-25.0106900086757,-48.5728530843826,-13.9615910355078,-14.3260384225423,48.5030606461169,-216.784163967776,-55.7086478130595
0.5621925509487,-23.4827537476676,-2.40562425909502,-34.7445867027891,-10.2283088919876,10.340496155819,-0.815593961273407,2.61962344964104,-15.6513150086757,-37.6753921468826,-0.628583223007809,-3.8133431100423,61.3233731461169,-204.476302639651,-45.3243704693095
0.570000780822987,-20.9187889039176,-2.40562425909502,-29.7445867027891,-11.3821174857376,10.468425843319,-0.815593961273407,2.61962344964104,-3.72846344617574,-30.7525405843826,2.70491287074219,1.5714225149577,65.2979825211169,-197.168685452151,-42.6319876568095
0.577809010697275,-30.1492576539176,-12.918807852845,-37.5653874840391,-20.7410042044876,2.90446099956898,5.46614431997659,3.51708438714104,3.70757171007426,-31.0088882406326,-2.67985275425781,-4.8387337350423,59.1441739273669,-208.194564358401,-53.6573782818095
0.585617240571563,-38.8675193726676,-20.354354727845,-36.5395085777891,-25.8694221732376,-0.941730406681017,7.64583181997659,10.696771887141,6.39995452257426,-32.1626968343826,-6.65397384800781,-10.6077767037923,59.6568692398669,-217.553451077151,-56.6061087505595
0.59342547044585,-31.4314842164176,-15.098007071595,-30.0009343590391,-22.7922737357376,1.62223443706898,3.41487478872659,15.568353918391,7.55376311632426,-31.5215835531326,-5.50016525425781,-7.9158821725423,70.0416348648669,-209.861068264651,-48.6573782818095
0.601233700320137,-21.1751365601676,-5.99546800909502,-28.3344304527891,-14.7156135794876,3.03287896831898,6.36360525747659,15.184076574641,5.50249358507426,-34.8550796468826,-0.628583223007809,-3.6849251412923,76.1954434586169,-201.143294827151,-42.2472220318095
0.609041930194425,-22.7137107789176,-6.12388597784502,-28.3344304527891,-10.7410042044876,0.596843812068983,8.28694510122659,8.77343204339104,-3.72846344617574,-42.6753921468826,0.268877714492191,-6.2488899850423,66.4517911148669,-202.937728420901,-43.1446829693095
0.616850160068712,-24.5086326539176,-15.995468009095,-28.4623601402891,-13.6897346732376,-2.60823431293102,0.722491976226593,3.90185001214104,-8.21576813367574,-44.8550796468826,-1.01286056675781,-14.4539681100423,55.2979825211169,-205.886458889651,-46.6061087505595
0.624658389943,-21.8162498414176,-19.072616446595,-30.5136296715391,-18.9460823294876,-3.63411321918102,-1.71305489877341,3.13280704339104,-7.57465485242574,-44.2139663656326,0.0125300582421914,-19.4539681100423,58.2467129898669,-204.861068264651,-48.6573782818095
0.632466619817287,-24.7649803101676,-8.81626879034502,-29.2318913902891,-17.5359260794876,-1.96712103168102,2.51741385122659,2.87645938714104,-10.6513150086757,-46.0088882406326,-2.67985275425781,-14.3260384225423,57.9903653336169,-203.963607327151,-49.0421439068095
0.640274849691575,-24.8929099976676,-5.09800707159502,-27.1806218590391,-15.3562385794876,0.212078187068983,1.23567556997659,2.36327579339104,-12.7025845399257,-46.1373062093826,-5.62858322300781,-9.8387337350423,48.8873379898669,-202.040755764651,-45.5807181255595
0.648083079565862,-26.3030662476676,-15.739120352845,-32.8217351402891,-23.6897346732376,-2.60823431293102,-1.58512521127341,1.85058048089104,-11.0360806336757,-45.2398452718826,-6.52604416050781,-14.9671517037923,44.6568692398669,-201.399642483401,-49.4269095318095
0.65589130944015,-38.3543357789176,-21.764999259095,-40.2572820152891,-30.7410042044876,-5.42903509418102,0.978839632476593,1.20946719964104,-10.0106900086757,-46.2652358968826,-6.52604416050781,-19.5823860787923,44.7847989273669,-202.681380764651,-58.6573782818095
0.663699539314437,-46.4314842164176,-20.354354727845,-42.1806218590391,-28.9460823294876,-3.24934759418102,6.23567556997659,2.87645938714104,-7.83100250867574,-45.2398452718826,-2.29508712925781,-15.9925423287923,43.7594083023669,-200.373763577151,-61.7345267193095
0.671507769188725,-43.6111717164176,-20.867538321595,-39.4882390465391,-28.8181526419876,-0.685382750431017,6.61995291372659,8.90185001214104,-4.11322907117574,-43.0601577718826,1.42268630824219,-10.6077767037923,42.3492520523669,-195.758529202151,-61.7345267193095
0.679315999063012,-40.2776756226676,-18.431503165345,-38.0780827965391,-27.9206917044876,-1.45442571918102,4.05598806997659,10.824701574641,-3.98481110242574,-44.0860366781326,-0.371747285507809,-12.1463509225423,42.4771817398669,-190.373763577151,-60.1959525005595
0.6871242289373,-40.2776756226676,-9.32896410284502,-39.1034734215391,-20.3562385794876,-1.19807806293102,5.72249197622659,5.44042423089104,-6.16449860242574,-47.1626968343826,-2.29508712925781,-17.6590462350423,41.8360684586169,-187.297103420901,-52.8883353130595
0.694932458811587,-33.9954490601676,-4.58531175909502,-35.8983952965391,-13.5613167044876,1.62223443706898,5.72249197622659,3.64550235589104,-6.93354157117574,-46.5215835531326,-0.628583223007809,-15.8646126412923,41.5797208023669,-188.450912014651,-46.4781790630595
0.702740688685875,-26.0467185914176,-8.30308519659502,-32.6933171715391,-14.2024299857376,1.23795709331898,1.23567556997659,4.79931094964104,-10.6513150086757,-49.4703140218826,-1.91032150425781,-10.4798470162923,37.8619473648669,-186.271224514651,-46.9908743755595
0.710548918560162,-23.9954490601676,-13.559432852845,-37.8217351402891,-21.5100471732376,-4.27522650043102,-2.22623849252341,-4.43164608160896,-19.4975064149257,-59.2139663656326,-4.09000900425781,-11.6336556100423,29.0157559586169,-182.681380764651,-47.3756400005595
0.71835714843445,-26.6878318726676,-17.918807852845,-46.9242742027891,-27.6643440482376,-7.86458196918102,-3.76432443002341,-15.585454675359,-27.0619595399257,-62.5474624593826,-1.65397384800781,-13.5565071725423,26.0670254898669,-181.527572170901,-46.0934134380595
0.726165378308737,-27.3289451539176,-17.405624259095,-40.2572820152891,-24.4587776419876,-4.65950384418102,-4.27750802377341,-11.739263269109,-23.3436978211757,-57.8038101156326,1.55110427699219,-10.6077767037923,28.8873379898669,-177.553451077151,-46.3497610943095
0.733973608183025,-23.4827537476676,-15.867538321595,-28.5907781090391,-22.9206917044876,-0.556964781681017,-1.84147286752341,-1.61084530035896,-14.1132290711757,-56.7779312093826,3.34602615199219,-8.3001595162923,28.8873379898669,-170.630111233401,-42.5035696880595
0.741781838057312,-29.6365623414176,-19.585311759095,-37.3085515465391,-29.8435432669876,-1.83919134418102,-1.84147286752341,0.56835391839104,-10.5233853211757,-59.7266616781326,0.909990995742191,-11.5052376412923,24.9132168961169,-173.194564358401,-47.6319876568095
0.7495900679316,-41.0467185914176,-22.277694571595,-48.8471257652891,-31.8948127982376,-3.24934759418102,-2.73893380502341,0.56835391839104,-11.4208462586757,-61.6500015218826,-6.26920822300781,-18.0438118600423,21.5797208023669,-183.450912014651,-59.5548392193095
0.757398297805887,-38.2264060914176,-18.816268790345,-44.4882390465391,-26.5100471732376,-1.83919134418102,-0.944011930023407,3.00438907464104,-9.49750641492574,-62.6753921468826,-10.5001652542578,-20.0950813912923,23.6309903336169,-185.886458889651,-57.3756400005595
0.765206527680175,-28.7391014039176,-15.482772696595,-36.1547429527891,-24.5871956107376,-0.172687437931017,1.61995291372659,6.59423282464104,-6.29242828992574,-60.1114273031326,-11.0128605667578,-18.4285774850423,25.0416348648669,-179.219954983401,-51.3497610943095
0.773014757554462,-27.4568748414176,-18.175155509095,-37.5653874840391,-22.5359260794876,0.596843812068983,2.51741385122659,7.49169376214104,-10.0106900086757,-61.5215835531326,-11.5260441605078,-21.2488899850423,18.1182950211169,-173.066146389651,-59.6832571880595
0.78082298742875,-27.4568748414176,-18.559432852845,-44.4882390465391,-17.9206917044876,0.724773499568983,0.0818669762265927,2.87645938714104,-13.8563931336757,-72.8038101156326,-15.6285832230078,-24.0696907662923,10.5543301773669,-172.681380764651,-66.7345267193095
0.788631217303037,-24.3802146851676,-10.226425040345,-45.0009343590391,-15.3562385794876,2.00700006206898,-0.944011930023407,-0.45703670660896,-13.3436978211757,-80.1114273031326,-18.1925480667578,-20.3514290475423,11.4517911148669,-175.630111233401,-59.0421439068095
0.796439447177325,-19.8929099976676,-1.38023363409502,-37.3085515465391,-13.0486213919876,2.90446099956898,-0.944011930023407,0.44042423089104,-13.4721157899257,-73.9576187093826,-11.5260441605078,-14.8387337350423,12.7335293961169,-170.245833889651,-52.5035696880595
0.804247677051612,-11.3030662476676,-2.53404222784502,-35.3856999840391,-10.7410042044876,0.853191468318983,-2.61051583627341,1.08153751214104,-12.9594204774257,-64.4703140218826,0.653643339492191,-5.3514290475423,11.4517911148669,-155.502181545901,-45.4523001568095
0.8120559069259,-8.48275374766763,-7.02134691534502,-43.3344304527891,-14.2024299857376,-1.19807806293102,-3.12369943002341,-0.20068905035896,-9.24115875867574,-62.5474624593826,4.62825271449219,3.6226920462077,16.8360684586169,-144.989486233401,-35.3243704693095
0.819864136800187,-9.76498031016763,-5.09800707159502,-47.1806218590391,-16.7668831107376,-0.685382750431017,-3.25162911752341,-0.45703670660896,-6.54877594617574,-63.7012710531326,1.42268630824219,4.0074576712077,21.8360684586169,-143.066146389651,-31.0934134380595
0.827672366674475,1.38882828358237,-3.30308519659502,-40.1293523277891,-13.5613167044876,-0.0442694691810175,-3.89274239877341,-0.20068905035896,-5.39496735242574,-59.5987319906326,7.19221755824219,10.0328482962077,23.2467129898669,-132.297103420901,-21.6061087505595
0.835480596548762,13.4400978148324,-5.61070238409502,-35.5136296715391,-13.1770393607376,-0.813312437931017,-2.48258614877341,2.49169376214104,2.81011077257426,-56.9063491781326,10.5252253707422,21.6998404837077,27.3492520523669,-118.066146389651,-9.55483921930954
